longitude,latitude,YR,MO,X,Y,TOT,CR
-73.89704681,40.67650169,2014,4,1012807,185761,1,FELONY ASSAULT
-73.98462003,40.72456641,2014,4,988513,203256,1,ROBBERY
-73.9887767,40.72153942,2014,4,987361,202153,1,FELONY ASSAULT
-73.74298327,40.59682347,2014,4,1055626,156820,1,ROBBERY
-73.78532545,40.72920633,2014,4,1043749,205019,1,ROBBERY
-73.86731285,40.82247274,2014,4,1020974,238954,1,ROBBERY
-73.89339919,40.82033697,2014,4,1013755,238166,1,ROBBERY
-73.87462379,40.82542875,2014,4,1018949,240028,1,ROBBERY
-73.89175193,40.82239947,2014,4,1014210,238918,1,ROBBERY
-73.90394856,40.82069482,2014,4,1010835,238293,1,ROBBERY
-73.85290742,40.88622851,2014,4,1024922,262189,1,FELONY ASSAULT
-73.89891032,40.81945265,2014,4,1012230,237842,1,FELONY ASSAULT
-73.87207536,40.67939433,2014,4,1019732,186824,1,FELONY ASSAULT
-73.95925247,40.70890411,2014,1,995547,197552,1,FELONY ASSAULT
-73.94173498,40.67430424,2014,4,1000412,184949,1,ROBBERY
-73.91964408,40.66155791,2014,4,1006544,180310,2,FELONY ASSAULT
-73.87160175,40.68569581,2014,7,1019860,189120,1,FELONY ASSAULT
-73.86919523,40.66441558,2014,4,1020539,181368,1,FELONY ASSAULT
-73.91742181,40.65441716,2014,4,1007163,177709,1,ROBBERY
-73.94563617,40.69578674,2014,4,999325,192775,1,FELONY ASSAULT
-73.88446091,40.68286311,2014,7,1016295,188083,1,FELONY ASSAULT
-73.99847338,40.74778254,2014,4,984673,211714,1,ROBBERY
-73.9793503,40.73219326,2014,4,989973,206035,1,FELONY ASSAULT
-73.82993015,40.69021731,2014,4,1031414,190787,1,ROBBERY
-73.78400805,40.71153854,2014,4,1044130,198583,1,RAPE
-73.80871555,40.69556102,2014,4,1037293,192746,1,ROBBERY
-73.97647897,40.57663775,2014,7,990784,149362,1,RAPE
-73.79124246,40.70622978,2014,4,1042129,196644,1,ROBBERY
-73.81037988,40.7050497,2014,4,1036824,196202,1,ROBBERY
-73.87114839,40.73371498,2014,4,1019960,206615,1,ROBBERY
-73.8633253,40.74267308,2014,4,1022123,209882,1,RAPE
-73.87813274,40.76006396,2014,4,1018011,216212,1,FELONY ASSAULT
-73.88722591,40.8281014,2014,5,1015460,240997,1,ROBBERY
-73.92226933,40.85224536,2014,5,1005754,249783,1,ROBBERY
-73.90317626,40.8275395,2014,5,1011046,240787,1,FELONY ASSAULT
-73.91413116,40.66018153,2014,7,1008074,179810,1,ROBBERY
-73.91624091,40.8314335,2014,5,1007429,242202,1,ROBBERY
-73.91862655,40.83087803,2014,5,1006769,241999,1,FELONY ASSAULT
-73.8541381,40.87915974,2014,5,1024586,259613,1,FELONY ASSAULT
-73.90898519,40.8602392,2014,5,1009426,252699,1,FELONY ASSAULT
-73.92688838,40.66529564,2014,5,1004533,181670,1,RAPE
-73.97015711,40.67471586,2014,5,992528,185095,1,ROBBERY
-73.89542104,40.64420787,2014,5,1013272,173996,1,ROBBERY
-73.92680686,40.70017342,2014,5,1004545,194377,1,FELONY ASSAULT
-73.79893156,40.67414055,2014,7,1040024,184948,2,FELONY ASSAULT
-73.86754135,40.67863439,2014,5,1020990,186549,1,ROBBERY
-73.91477799,40.67016752,2014,5,1007891,183448,1,FELONY ASSAULT
-73.98331356,40.72635855,2014,5,988875,203909,1,ROBBERY
-73.99170417,40.73692951,2014,5,986549,207760,1,ROBBERY
-73.94002224,40.80294715,2014,5,1000855,231818,1,ROBBERY
-73.82179169,40.67937685,2014,5,1033679,186842,1,FELONY ASSAULT
-73.73279246,40.69947206,2014,5,1058342,194226,1,FELONY ASSAULT
-73.75215035,40.70956949,2014,5,1052964,197889,1,FELONY ASSAULT
-73.78476025,40.69977311,2014,5,1043932,194296,1,ROBBERY
-73.74596543,40.71023671,2014,5,1054678,198137,1,ROBBERY
-73.85570127,40.67542797,2014,5,1024276,185386,1,FELONY ASSAULT
-73.8231352,40.67578326,2014,5,1033309,185532,1,FELONY ASSAULT
-73.84855843,40.72353188,2014,5,1026227,202915,1,FELONY ASSAULT
-73.73530981,40.69855014,2014,5,1057645,193888,1,FELONY ASSAULT
-73.86001948,40.67749464,2014,5,1023077,186137,1,ROBBERY
-73.86440628,40.74880613,2014,5,1021820,212116,1,FELONY ASSAULT
-73.91295333,40.81426835,2014,7,1008345,235949,1,ROBBERY
-73.86583446,40.75289474,2014,5,1021422,213605,1,FELONY ASSAULT
-73.84865552,40.73638297,2014,5,1026192,207597,1,ROBBERY
-73.79066574,40.69577389,2014,5,1042298,192835,1,ROBBERY
-73.865489,40.75953388,2014,5,1021514,216024,1,FELONY ASSAULT
-73.84344156,40.88525541,2014,5,1027540,261839,1,MURDER
-73.86725846,40.83162357,2014,7,1020984,242288,1,ROBBERY
-73.92841608,40.84054866,2014,5,1004057,245520,1,FELONY ASSAULT
-73.90168968,40.86278579,2014,5,1011443,253629,1,ROBBERY
-73.87578875,40.83043912,2014,5,1018624,241853,1,ROBBERY
-73.88800634,40.82813784,2014,5,1015244,241010,1,FELONY ASSAULT
-73.92449319,40.84198164,2014,5,1005142,246043,1,ROBBERY
-73.87144785,40.89644167,2014,5,1019790,265902,1,FELONY ASSAULT
-73.91009169,40.83330077,2014,5,1009130,242884,1,FELONY ASSAULT
-73.90522182,40.83487508,2014,5,1010477,243459,1,ROBBERY
-73.97751721,40.68978908,2014,5,990485,190586,1,FELONY ASSAULT
-73.91886788,40.70408488,2014,5,1006745,195804,1,ROBBERY
-73.95480797,40.65681216,2014,5,996789,178574,1,ROBBERY
-73.90861739,40.63064613,2014,5,1009615,169051,2,FELONY ASSAULT
-73.93703439,40.6929525,2014,5,1001711,191744,1,FELONY ASSAULT
-73.86506559,40.66740811,2014,5,1021683,182460,1,ROBBERY
-73.75398661,40.59514028,2014,7,1052572,156198,1,ROBBERY
-73.97316443,40.7626285,2014,5,991684,217124,1,ROBBERY
-73.94892662,40.79729181,2014,5,998391,229756,1,FELONY ASSAULT
-73.89617666,40.85565571,2014,3,1012971,251033,1,FELONY ASSAULT
-73.82548515,40.86338461,2014,3,1032521,253880,1,FELONY ASSAULT
-73.87921678,40.66787124,2014,7,1017757,182623,1,FELONY ASSAULT
-73.93817831,40.70375927,2014,3,1001391,195681,1,ROBBERY
-73.96772311,40.63863231,2014,3,993208,171949,1,FELONY ASSAULT
-73.93953871,40.65130186,2014,3,1001027,176569,1,ROBBERY
-73.95247967,40.64168746,2014,3,997438,173064,1,ROBBERY
-73.96188907,40.68379039,2014,3,994820,188402,1,MURDER
-73.91585844,40.83383759,2014,7,1007534,243078,1,FELONY ASSAULT
-73.90965985,40.66164382,2014,3,1009314,180344,1,FELONY ASSAULT
-73.88274497,40.6744953,2014,3,1016775,185035,1,FELONY ASSAULT
-73.9379535,40.62754488,2014,3,1001473,167914,1,ROBBERY
-73.99776845,40.67474167,2014,7,984869,185103,2,ROBBERY
-73.91889034,40.69451664,2014,3,1006742,192318,1,FELONY ASSAULT
-73.89560174,40.66690464,2014,3,1013212,182265,1,ROBBERY
-73.91656962,40.69320023,2014,3,1007386,191839,1,FELONY ASSAULT
-73.9876281,40.76784048,2014,3,987677,219022,1,ROBBERY
-73.95432497,40.70951983,2014,7,996913,197777,1,FELONY ASSAULT
-73.94199511,40.82701387,2014,3,1000303,240586,1,ROBBERY
-73.94328443,40.83624499,2014,3,999944,243949,1,FELONY ASSAULT
-73.98648093,40.72809365,2014,3,987997,204541,1,ROBBERY
-73.9384685,40.85045187,2014,3,1001273,249126,2,ROBBERY
-74.12672912,40.56442997,2014,7,949039,144939,1,ROBBERY
-73.87853865,40.74927753,2014,3,1017904,212282,1,FELONY ASSAULT
-74.02351985,40.63461607,2014,6,977722,170485,1,ROBBERY
-73.92147876,40.74112722,2014,3,1006009,209299,1,ROBBERY
-73.85485082,40.90219681,2014,3,1024375,268006,1,FELONY ASSAULT
-73.89377108,40.85670474,2014,3,1013636,251416,1,FELONY ASSAULT
-73.89135288,40.854364,2014,3,1014306,250564,1,FELONY ASSAULT
-73.8507193,40.81702065,2014,3,1025570,236975,1,ROBBERY
-73.95301997,40.67268175,2014,7,997282,184356,1,FELONY ASSAULT
-73.93544099,40.69245481,2014,3,1002153,191563,2,ROBBERY
-73.93978628,40.68446165,2014,3,1000950,188650,1,FELONY ASSAULT
-73.89324986,40.66567282,2014,3,1013865,181817,1,ROBBERY
-73.88064501,40.67348855,2014,3,1017358,184669,1,ROBBERY
-73.90032129,40.66861608,2014,3,1011902,182887,2,FELONY ASSAULT
-73.87327072,40.67455112,2014,3,1019403,185059,1,FELONY ASSAULT
-73.79760059,40.69100215,2014,7,1040379,191092,1,ROBBERY
-73.91822608,40.66276461,2014,3,1006937,180750,2,FELONY ASSAULT
-73.89572569,40.66370709,2014,3,1013179,181100,1,FELONY ASSAULT
-73.92178245,40.63613993,2014,3,1005959,171049,1,FELONY ASSAULT
-73.95311457,40.8201489,2014,3,997227,238083,1,FELONY ASSAULT
-73.99829715,40.72362871,2014,3,984722,202914,1,ROBBERY
-73.94061159,40.81443961,2014,3,1000689,236005,1,FELONY ASSAULT
-73.98962414,40.72376824,2014,3,987126,202965,2,ROBBERY
-73.99470462,40.75930213,2014,3,985717,215911,1,FELONY ASSAULT
-73.95009081,40.82458584,2014,3,998063,239700,1,RAPE
-73.80792952,40.70177662,2014,7,1037506,195011,1,ROBBERY
-73.91290902,40.74597652,2014,3,1008382,211068,1,ROBBERY
-73.91161823,40.74234423,2014,3,1008741,209745,1,ROBBERY
-73.8648169,40.74387155,2014,3,1021709,210318,1,FELONY ASSAULT
-73.90644406,40.73922759,2014,3,1010176,208611,1,FELONY ASSAULT
-73.90166616,40.66841413,2014,7,1011529,182813,1,ROBBERY
-73.9032659,40.81559182,2014,3,1011026,236434,1,FELONY ASSAULT
-73.84312209,40.84132602,2014,3,1027657,245834,1,ROBBERY
-73.92051006,40.84225892,2014,3,1006244,246145,1,FELONY ASSAULT
-73.96256045,40.79163467,2014,7,994617,227693,1,ROBBERY
-73.94985031,40.63549411,2014,3,998169,170808,1,FELONY ASSAULT
-73.90442604,40.81527165,2014,7,1010705,236317,1,FELONY ASSAULT
-73.95754119,40.69441936,2014,3,996024,192275,1,FELONY ASSAULT
-73.9924418,40.69187431,2014,3,986346,191345,1,FELONY ASSAULT
-73.91131942,40.61708898,2014,3,1008870,164111,1,ROBBERY
-73.9792091,40.67592555,2014,3,990017,185535,1,RAPE
-73.94352513,40.70169246,2014,3,999909,194927,2,FELONY ASSAULT
-73.98051402,40.61472533,2014,3,989660,163238,1,FELONY ASSAULT
-73.86638206,40.67242985,2014,3,1021315,184289,1,FELONY ASSAULT
-73.86285776,40.74715745,2014,6,1022250,211516,1,ROBBERY
-73.93368614,40.69115828,2014,7,1002640,191091,1,RAPE
-73.96452098,40.70441816,2014,3,994087,195917,1,FELONY ASSAULT
-73.94829281,40.83210557,2014,3,998559,242440,1,ROBBERY
-73.92091408,40.86722502,2014,3,1006124,255241,1,FELONY ASSAULT
-73.9904998,40.75625794,2014,3,986882,214802,2,FELONY ASSAULT
-73.88141458,40.84284566,2014,7,1017061,246371,1,ROBBERY
-73.8979843,40.74947206,2014,3,1012516,212346,1,ROBBERY
-73.91944531,40.83511096,2014,7,1006541,243541,2,FELONY ASSAULT
-74.07597681,40.63959163,2014,3,963164,172306,1,FELONY ASSAULT
-73.8858631,40.81578724,2014,3,1015843,236511,2,FELONY ASSAULT
-73.90904289,40.82068797,2014,3,1009425,238289,1,FELONY ASSAULT
-73.90904289,40.82068797,2014,3,1009425,238289,1,ROBBERY
-73.89465775,40.83324379,2014,3,1013401,242868,1,ROBBERY
-73.90299955,40.82482757,2014,3,1011096,239799,1,FELONY ASSAULT
-73.88315192,40.66444982,2014,3,1016667,181375,1,FELONY ASSAULT
-73.92929589,40.65542691,2014,3,1003868,178074,1,FELONY ASSAULT
-73.94861641,40.67512821,2014,3,998503,185248,1,FELONY ASSAULT
-73.9490344,40.67067362,2014,3,998388,183625,1,FELONY ASSAULT
-73.90961118,40.67893588,2014,3,1009321,186644,1,ROBBERY
-73.91959227,40.70453827,2014,3,1006544,195969,1,FELONY ASSAULT
-74.02276253,40.6219847,2014,3,977931,165883,1,FELONY ASSAULT
-73.9290066,40.69020031,2014,3,1003938,190743,1,FELONY ASSAULT
-73.91542924,40.64270646,2014,3,1007720,173443,1,FELONY ASSAULT
-74.00398361,40.67461536,2014,3,983145,185057,1,FELONY ASSAULT
-73.83011285,40.6963494,2014,3,1031359,193021,1,ROBBERY
-73.78149072,40.71251093,2014,3,1044827,198939,1,FELONY ASSAULT
-73.80574324,40.58814685,2014,3,1038204,153614,1,FELONY ASSAULT
-73.98287746,40.76671453,2014,7,988993,218612,1,ROBBERY
-73.8895667,40.82416225,2014,4,1014814,239561,1,ROBBERY
-73.89285203,40.82132731,2014,3,1013906,238527,1,ROBBERY
-73.91368231,40.8287912,2014,4,1008138,241240,1,FELONY ASSAULT
-73.93804095,40.66917507,2014,3,1001438,183081,1,ROBBERY
-73.92649485,40.66260276,2014,3,1004643,180689,1,FELONY ASSAULT
-73.94792212,40.69628734,2014,4,998691,192957,1,ROBBERY
-73.94592784,40.67408396,2014,3,999249,184868,1,FELONY ASSAULT
-73.97359064,40.57991167,2014,3,991586,150555,1,FELONY ASSAULT
-73.96581516,40.6775006,2014,3,993732,186110,1,FELONY ASSAULT
-73.9510842,40.70202804,2014,4,997813,195048,1,ROBBERY
-73.95517882,40.6841887,2014,3,996681,188548,1,FELONY ASSAULT
-73.9130152,40.67847464,2014,3,1008377,186475,1,FELONY ASSAULT
-73.94563617,40.69578674,2014,3,999325,192775,1,FELONY ASSAULT
-73.88781883,40.63501664,2014,3,1015386,170650,2,ROBBERY
-74.00549238,40.65328288,2014,3,982726,177285,1,FELONY ASSAULT
-73.99311753,40.71312981,2014,3,986158,199089,1,RAPE
-73.85736935,40.89339225,2014,7,1023684,264797,1,ROBBERY
-73.79015527,40.70786643,2014,3,1042429,197241,1,ROBBERY
-73.86446394,40.84108958,2014,7,1021752,245738,1,ROBBERY
-73.86030427,40.71192814,2014,3,1022978,198682,1,FELONY ASSAULT
-73.87251646,40.73909622,2014,3,1019578,208575,1,RAPE
-73.88609567,40.82765564,2014,7,1015773,240835,1,ROBBERY
-74.08731841,40.61386214,2014,4,960007,162935,1,ROBBERY
-73.87487416,40.83063301,2014,4,1018877,241924,1,ROBBERY
-73.89854978,40.66728332,2014,7,1012394,182402,1,ROBBERY
-73.98220667,40.68310089,2014,4,989185,188149,1,FELONY ASSAULT
-73.95898725,40.66511668,2014,4,995628,181599,1,ROBBERY
-73.95778869,40.65662939,2014,4,995962,178507,3,FELONY ASSAULT
-73.94095237,40.80087262,2014,4,1000598,231062,1,FELONY ASSAULT
-73.79158294,40.69538579,2014,4,1042044,192693,1,ROBBERY
-73.95079958,40.77492854,2014,8,997877,221608,1,ROBBERY
-73.86109085,40.76201266,2014,4,1022731,216929,1,ROBBERY
-73.76882335,40.60408347,2014,4,1048443,159445,1,ROBBERY
-73.75709305,40.68550283,2014,4,1051618,189117,1,FELONY ASSAULT
-73.84485975,40.7548556,2014,4,1027232,214329,1,FELONY ASSAULT
-74.10910175,40.63127846,2014,4,953967,169287,1,ROBBERY
-73.8805802,40.82847073,2014,4,1017299,241134,1,FELONY ASSAULT
-73.89805467,40.83320018,2014,4,1012461,242851,1,FELONY ASSAULT
-73.92210869,40.83817314,2014,4,1005803,244656,1,FELONY ASSAULT
-73.84624961,40.87047077,2014,4,1026773,256451,1,FELONY ASSAULT
-73.92123202,40.86131041,2014,8,1006038,253086,1,FELONY ASSAULT
-73.89851488,40.83236894,2014,4,1012334,242548,1,FELONY ASSAULT
-73.89851488,40.83236894,2014,4,1012334,242548,1,RAPE
-73.85884797,40.83922193,2014,4,1023307,245060,1,FELONY ASSAULT
-73.94237577,40.63779622,2014,4,1000243,171648,1,ROBBERY
-73.9546289,40.65514875,2014,4,996839,177968,1,ROBBERY
-73.82768557,40.68947562,2014,8,1032037,190518,1,ROBBERY
-73.90652014,40.6772838,2014,4,1010179,186043,1,FELONY ASSAULT
-73.94134264,40.70639864,2014,4,1000513,196642,1,FELONY ASSAULT
-73.90030692,40.63964214,2014,4,1011918,172331,1,ROBBERY
-73.98110778,40.6802736,2014,4,989490,187119,1,ROBBERY
-73.83172199,40.68605063,2014,8,1030920,189268,1,ROBBERY
-73.98746215,40.72888974,2014,4,987725,204831,1,FELONY ASSAULT
-73.75358599,40.61002726,2014,4,1052668,161622,1,RAPE
-73.80866679,40.70501119,2014,4,1037299,196189,1,ROBBERY
-73.76236259,40.67290155,2014,4,1050169,184522,1,FELONY ASSAULT
-73.84266198,40.69357306,2014,8,1027881,192003,1,ROBBERY
-73.7278419,40.6727043,2014,4,1059745,184478,1,FELONY ASSAULT
-73.82456445,40.75877068,2014,4,1032852,215766,1,ROBBERY
-73.82107647,40.75782387,2014,4,1033819,215423,1,FELONY ASSAULT
-73.93712619,40.76003716,2014,4,1001668,216185,1,FELONY ASSAULT
-73.86917401,40.8387977,2014,4,1020450,244901,1,FELONY ASSAULT
-73.86987131,40.82412249,2014,4,1020265,239554,1,FELONY ASSAULT
-73.91264673,40.84418002,2014,4,1008419,246847,1,ROBBERY
-73.92980096,40.83305096,2014,4,1003676,242788,1,ROBBERY
-73.89787951,40.84137378,2014,4,1012506,245829,1,FELONY ASSAULT
-73.82910557,40.68272285,2014,8,1031648,188057,1,ROBBERY
-73.89242989,40.83661224,2014,4,1014016,244096,1,ROBBERY
-73.87653102,40.83157898,2014,4,1018418,242268,2,FELONY ASSAULT
-73.91104622,40.84642397,2014,4,1008861,247665,1,FELONY ASSAULT
-73.88866507,40.83396551,2014,4,1015059,243133,1,FELONY ASSAULT
-73.86675871,40.82314182,2014,4,1021127,239198,1,FELONY ASSAULT
-73.86725592,40.81659623,2014,4,1020993,236813,1,FELONY ASSAULT
-73.91265445,40.68415056,2014,4,1008475,188543,1,RAPE
-73.91284555,40.67035821,2014,4,1008427,183518,1,FELONY ASSAULT
-73.9560657,40.66792077,2014,4,996438,182621,1,FELONY ASSAULT
-73.94416907,40.69933502,2014,4,999731,194068,1,FELONY ASSAULT
-73.99848014,40.60936364,2014,4,984672,161284,1,FELONY ASSAULT
-73.98210173,40.76509776,2014,4,989208,218023,2,ROBBERY
-73.82633158,40.67908461,2014,8,1032420,186733,1,ROBBERY
-73.91991283,40.86701847,2014,4,1006401,255166,1,ROBBERY
-73.9474583,40.79062695,2014,4,998799,227328,1,FELONY ASSAULT
-73.94417542,40.79512127,2014,4,999707,228966,1,FELONY ASSAULT
-73.74951781,40.69406129,2014,8,1053710,192241,1,ROBBERY
-73.96650201,40.7958216,2014,4,993525,229218,1,FELONY ASSAULT
-73.76531642,40.67969272,2014,8,1049343,186994,1,ROBBERY
-73.80592341,40.71074591,2014,4,1038055,198280,1,ROBBERY
-73.90213608,40.8542474,2014,4,1011323,250518,1,FELONY ASSAULT
-73.90933863,40.85290014,2014,4,1009331,250025,1,ROBBERY
-73.92076538,40.80692361,2014,4,1006185,233271,1,ROBBERY
-73.80853659,40.67499684,2014,8,1037359,185254,1,ROBBERY
-73.91530277,40.67420548,2014,4,1007744,184919,1,ROBBERY
-73.9136697,40.66583543,2014,4,1008200,181870,1,FELONY ASSAULT
-73.96194654,40.67152675,2014,4,994806,183934,1,ROBBERY
-73.948141,40.63743666,2014,4,998643,171516,1,FELONY ASSAULT
-73.98721031,40.57471808,2014,4,987803,148662,1,MURDER
-73.91807869,40.62723051,2014,4,1006990,167804,1,ROBBERY
-73.75817322,40.67101265,2014,8,1051333,183837,1,RAPE
-73.94386024,40.69776212,2014,4,999817,193495,1,FELONY ASSAULT
-73.98345325,40.70138399,2014,4,988838,194810,1,FELONY ASSAULT
-73.9823573,40.69975618,2014,4,989142,194217,1,FELONY ASSAULT
-73.93913233,40.82417711,2014,4,1001096,239553,1,FELONY ASSAULT
-73.80591424,40.70274489,2014,8,1038064,195365,1,ROBBERY
-73.94536394,40.8035509,2014,4,999376,232037,1,ROBBERY
-73.93766618,40.8040383,2014,4,1001507,232216,2,ROBBERY
-73.98205631,40.74610686,2014,4,989222,211104,3,ROBBERY
-73.94136111,40.79610798,2014,4,1000486,229326,1,FELONY ASSAULT
-73.7343666,40.72076144,2014,4,1057882,201981,1,FELONY ASSAULT
-73.7779138,40.66771479,2014,8,1045860,182621,1,ROBBERY
-73.78100494,40.78570991,2014,4,1044895,225608,1,ROBBERY
-74.09901246,40.5646219,2014,4,956740,144999,1,FELONY ASSAULT
-74.10070913,40.58708665,2014,4,956278,153184,1,FELONY ASSAULT
-73.88233021,40.85440181,2014,4,1016802,250581,1,FELONY ASSAULT
-73.77943937,40.69364493,2014,8,1045413,192067,1,ROBBERY
-73.90604284,40.87020284,2014,4,1010236,256330,1,FELONY ASSAULT
-73.8927879,40.8633762,2014,4,1013905,253847,1,FELONY ASSAULT
-73.90999068,40.85988043,2014,4,1009148,252568,1,FELONY ASSAULT
-73.90173931,40.86345005,2014,4,1011429,253871,1,FELONY ASSAULT
-73.89293921,40.86595087,2014,4,1013862,254785,1,FELONY ASSAULT
-73.89590099,40.8608704,2014,4,1013045,252933,1,FELONY ASSAULT
-73.88718118,40.85874055,2014,4,1015458,252160,1,ROBBERY
-73.91892191,40.82572641,2014,4,1006689,240122,1,FELONY ASSAULT
-73.89144132,40.86219198,2014,4,1014278,253416,1,ROBBERY
-73.73802083,40.71440194,2014,8,1056876,199661,1,FELONY ASSAULT
-73.9536242,40.64358732,2014,4,997120,173756,1,ROBBERY
-73.93112726,40.69332789,2014,4,1003349,191882,1,FELONY ASSAULT
-73.90656949,40.69095556,2014,4,1010160,191024,1,FELONY ASSAULT
-73.91761219,40.62283028,2014,4,1007121,166201,1,FELONY ASSAULT
-73.90568186,40.6760562,2014,4,1010412,185596,1,ROBBERY
-73.94977574,40.64362413,2014,4,998188,173770,1,FELONY ASSAULT
-73.95209125,40.66073884,2014,4,997542,180005,1,ROBBERY
-73.9816793,40.69973686,2014,4,989330,194210,1,ROBBERY
-73.95141317,40.80983079,2014,4,997700,234324,1,FELONY ASSAULT
-74.02566438,40.63666871,2014,8,977127,171233,1,ROBBERY
-73.73908873,40.67565904,2014,4,1056622,185545,1,FELONY ASSAULT
-73.91269056,40.76672115,2014,4,1008435,218626,1,ROBBERY
-73.73069671,40.72189199,2014,4,1058898,202396,2,FELONY ASSAULT
-73.82443963,40.77599927,2014,4,1032874,222043,1,ROBBERY
-73.85957798,40.86662872,2014,4,1023089,255045,1,ROBBERY
-73.9179731,40.81572947,2014,4,1006955,236480,1,FELONY ASSAULT
-73.92538166,40.76197068,2014,8,1004921,216892,1,ROBBERY
-73.89364342,40.86193603,2014,4,1013669,253322,1,ROBBERY
-73.83379355,40.84731015,2014,4,1030234,248019,1,RAPE
-73.88058161,40.87600903,2014,4,1017275,258454,1,ROBBERY
-73.96454853,40.57800709,2014,4,994098,149862,1,MURDER
-73.90058569,40.66777915,2014,4,1011829,182582,1,FELONY ASSAULT
-73.9404977,40.69937435,2014,4,1000749,194083,1,ROBBERY
-73.95181025,40.70544832,2014,4,997611,196294,1,ROBBERY
-73.8796859,40.68157915,2014,4,1017620,187617,1,ROBBERY
-73.99500733,40.57343961,2014,4,985637,148196,1,ROBBERY
-73.99220374,40.66152532,2014,4,986413,180288,1,FELONY ASSAULT
-73.97301575,40.76427806,2014,8,991725,217725,2,ROBBERY
-73.98988843,40.57506145,2014,4,987059,148787,1,FELONY ASSAULT
-73.90880215,40.66417383,2014,4,1009551,181266,1,FELONY ASSAULT
-73.92398629,40.68147147,2014,4,1005333,187564,1,ROBBERY
-73.95187871,40.81046777,2014,4,997571,234556,2,FELONY ASSAULT
-73.9939533,40.72520406,2014,4,985926,203488,1,ROBBERY
-73.89783301,40.73516079,2014,8,1012564,207132,1,ROBBERY
-74.00281472,40.7398749,2014,4,983470,208833,1,FELONY ASSAULT
-73.76493307,40.59922551,2014,4,1049528,157678,1,FELONY ASSAULT
-73.94882065,40.80829537,2014,8,998418,233765,1,ROBBERY
-73.70659541,40.75352418,2014,4,1065540,213942,1,FELONY ASSAULT
-74.15043985,40.55147056,2014,4,942443,140228,1,ROBBERY
-74.23621294,40.53433023,2014,4,918590,134036,1,FELONY ASSAULT
-73.89964118,40.84032135,2014,4,1012019,245445,1,FELONY ASSAULT
-73.92351539,40.81226395,2014,4,1005422,235216,1,FELONY ASSAULT
-73.87222918,40.87949134,2014,4,1019583,259726,1,FELONY ASSAULT
-73.84233361,40.89190154,2014,4,1027842,264261,1,FELONY ASSAULT
-73.89187568,40.86186851,2014,4,1014158,253298,1,FELONY ASSAULT
-73.93097193,40.60998795,2014,4,1003416,161519,1,RAPE
-73.94847874,40.708661,2014,4,998534,197465,1,ROBBERY
-73.93963911,40.68373146,2014,4,1000991,188384,1,FELONY ASSAULT
-73.90477052,40.66794464,2014,4,1010668,182641,1,FELONY ASSAULT
-73.93857858,40.69209422,2014,4,1001283,191431,1,ROBBERY
-73.97871464,40.66635992,2014,8,990155,182050,1,ROBBERY
-73.98649567,40.74434534,2014,4,987992,210462,1,FELONY ASSAULT
-73.93936623,40.79350494,2014,4,1001039,228378,1,FELONY ASSAULT
-73.99297989,40.75285463,2014,8,986195,213562,1,FELONY ASSAULT
-73.95518902,40.80851211,2014,4,996655,233843,1,FELONY ASSAULT
-73.95298975,40.82295395,2014,4,997261,239105,1,ROBBERY
-73.94645422,40.75486254,2014,4,999085,214298,1,ROBBERY
-73.90472698,40.77665629,2014,4,1010637,222248,1,FELONY ASSAULT
-73.88762763,40.74641849,2014,4,1015387,211237,1,ROBBERY
